solver,time,file,result
utopia,inf,../testfiles/competitions/2011/application/SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_09_UNSAT.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT09/APPLICATIONS/diagnosis/UR-20-10p0.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/manthey/traffic/traffic_f_unknown.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/manthey/traffic/traffic_fb_unknown.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/manthey/traffic/traffic_b_unsat.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/manthey/traffic/traffic_pcb_unknown.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_5_keyfind_1.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_4_keyfind_1.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_3_keyfind_1.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_10_keyfind_1.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_1_keyfind_1.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_2_keyfind_1.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_3_keyfind_1.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_2_keyfind_1.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-21-step11.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-eijkbs6669-tseitin.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.050-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.050-SAT.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.070-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.060-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.025-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-3.035-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.080-SAT.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/leberre/2dimensionalstrippacking/korf-17.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/leberre/2dimensionalstrippacking/E00X23.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom16.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom20.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top26.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom21.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom15.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom22.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top30.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top29.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top21.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom24.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top22.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT11/application/fuhs/AProVE11/AProVE11-06.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w8.shuffled.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT05/industrial/narain05/vpn/clauses-8.renamed-as.sat05-1964.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT05/industrial/grieu05/vmpc/vmpc_34.renamed-as.sat05-1926.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT_RACE08/cnf/ibm-2004-23-k100.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT_RACE08/cnf/manol-pipe-c10nidw.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT_RACE08/cnf/mizh-sha0-36-4.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq60_a.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT03/industrial/kukula/addm_bench/am_7_7.shuffled-as.sat03-363.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT03/industrial/goldberg/hard_eq_check/k2mul.miter.shuffled-as.sat03-355.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT03/industrial/goldberg/hard_eq_check/c6288mul.miter.shuffled-as.sat03-346.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT03/industrial/schuppan/l2s/bc57-sensors-1-k303-unsat.shuffled-as.sat03-406.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT03/industrial/schuppan/l2s/dme-03-1-k247-unsat.shuffled-as.sat03-407.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT03/industrial/li/li-exam/li-exam-61.shuffled-as.sat03-366.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT03/industrial/li/li-test4/li-test4-100.shuffled-as.sat03-370.cnf.bz2,inf
utopia,inf,../testfiles/competitions/2011/application/SAT03/industrial/maris/CNF/gripper13u.shuffled-as.sat03-395.cnf.bz2,inf
