solver,time,file,assignments
utopia,17.47308087348938,../testfiles/competitions/2009/SAT09/CRAFTED/sgi/new-difficult-20-152-18-95.cnf,0.0
utopia,17.653615713119507,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_7_3_6_all.cnf,0.0
utopia-no-inprocessing,176.89798402786255,../testfiles/competitions/2009/SAT09/CRAFTED/modcircuits/mod4block_2vars_10gates_u2_autoenc.cnf,0.0
utopia-no-inprocessing,18.63665008544922,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n8_i8_pp.cnf,0.0
utopia,181.8041923046112,../testfiles/competitions/2009/SAT09/CRAFTED/ramseycube/Q32inK10.cnf,0.0
utopia-no-inprocessing,182.574853181839,../testfiles/competitions/2009/SAT09/CRAFTED/ramseycube/Q32inK10.cnf,0.0
minisat,183.63472509384155,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n9_i9_pp.cnf,0.0
utopia-no-restarts,184.22588801383972,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_7_4_8_exp.cnf,0.0
utopia,19.01149725914001,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_11_3_4_all.cnf,0.0
utopia-no-restarts,19.28786563873291,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_8_4_5_exp.cnf,0.0
minisat,19.72501921653748,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g10.cnf,0.0
minisat,190.3417022228241,../testfiles/competitions/2009/SAT09/CRAFTED/sgi/new-difficult-24-193-22-70.cnf,0.0
utopia-no-inprocessing,198.9791121482849,../testfiles/competitions/2009/SAT09/CRAFTED/sgi/new-difficult-22-173-20-80.cnf,0.0
utopia-no-restarts,2.1509580612182617,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_11_3_4_all.cnf,0.0
utopia-no-inprocessing,2.2451140880584717,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n5_i6_pp_ci_ce.cnf,0.0
utopia-luby-restarts,2.280082941055298,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_14_7_3_all.cnf,0.0
minisat,2.290415048599243,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-61-100.cnf,0.0
minisat,2.3445093631744385,../testfiles/competitions/2009/SAT09/CRAFTED/ramseycube/Q3inK10.cnf,0.0
utopia-no-restarts,2.701111078262329,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_7_4_9_all.cnf,0.0
minisat,2.719399929046631,../testfiles/competitions/2009/SAT09/CRAFTED/modcircuits/mod3block_3vars_9gates_restr.cnf,0.0
utopia-luby-restarts,2.7289979457855225,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n5_i6_pp_ci_ce.cnf,0.0
utopia-no-inprocessing,2.9976887702941895,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n5_i6_pp.cnf,0.0
minisat,20.18012499809265,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-73-100.cnf,0.0
minisat,20.18942308425904,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes6.cnf,0.0
minisat,20.7190899848938,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes4.cnf,0.0
utopia-no-restarts,20.820534706115723,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-61-100.cnf,0.0
utopia,205.9861650466919,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,0.0
utopia-luby-restarts,21.204466104507446,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g8.cnf,0.0
utopia-luby-restarts,21.735610008239743,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_8_4_5_exp.cnf,0.0
utopia-no-inprocessing,21.77005887031555,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_7_4_8_exp.cnf,0.0
utopia-luby-restarts,211.43298602104187,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n8_i8_pp.cnf,0.0
minisat,22.336292266845703,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/fbcolors/em_7_4_9_fbc.cnf,0.0
minisat,22.398723125457764,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/sat/sgen1-sat-160-100.cnf,0.0
utopia-no-inprocessing,23.137591123580933,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,0.0
minisat,237.8886909484864,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-85-100.cnf,0.0
utopia-luby-restarts,238.52521920204163,../testfiles/competitions/2009/SAT09/CRAFTED/ramseycube/Q32inK11.cnf,0.0
utopia-no-restarts,24.125722885131836,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n8_i8_pp.cnf,0.0
minisat,24.722699880599976,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_12_2_4_exp.cnf,0.0
utopia-luby-restarts,241.38409900665283,../testfiles/competitions/2009/SAT09/CRAFTED/ramseycube/Q32inK09.cnf,0.0
utopia-no-restarts,255.76915669441223,../testfiles/competitions/2009/SAT09/CRAFTED/ramseycube/Q3inK12.cnf,0.0
minisat,26.820311069488525,../testfiles/competitions/2009/SAT09/CRAFTED/ramseycube/Q32inK09.cnf,0.0
utopia-no-restarts,264.8878319263458,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes6.cnf,0.0
utopia-no-inprocessing,267.1532971858978,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_9_3_5_exp.cnf,0.0
utopia-luby-restarts,267.79217505455017,../testfiles/competitions/2009/SAT09/CRAFTED/ramseycube/Q32inK10.cnf,0.0
utopia-no-inprocessing,27.141481399536133,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,0.0
utopia-no-restarts,27.40424084663391,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n7_i7_pp_ci_ce.cnf,0.0
utopia-no-restarts,273.88393092155457,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n7_i8_pp.cnf,0.0
utopia-luby-restarts,275.0407609939575,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g10.cnf,0.0
utopia-no-inprocessing,28.68661117553711,../testfiles/competitions/2009/SAT09/CRAFTED/sgi/new-difficult-20-152-18-95.cnf,0.0
minisat,28.990660190582275,../testfiles/competitions/2009/SAT09/CRAFTED/ramseycube/Q3inK11.cnf,0.0
utopia-no-inprocessing,282.93222308158875,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/fbcolors/em_7_4_9_fbc.cnf,0.0
utopia-luby-restarts,286.04214119911194,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/compact/em_7_4_9_cmp.cnf,0.0
minisat,29.045164823532104,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g1.cnf,0.0
utopia-no-restarts,29.084154844284058,../testfiles/competitions/2009/SAT09/CRAFTED/ramseycube/Q32inK09.cnf,0.0
utopia-luby-restarts,29.229884147644043,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_7_3_6_exp.cnf,0.0
utopia-luby-restarts,29.69767093658448,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_7_4_8_all.cnf,0.0
minisat,29.78215217590332,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g8.cnf,0.0
utopia-no-restarts,29.825700044631958,../testfiles/competitions/2009/SAT09/CRAFTED/ramseycube/Q32inK10.cnf,0.0
minisat,29.94384503364563,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n8_i9_pp.cnf,0.0
utopia-luby-restarts,291.5585379600525,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes4.cnf,0.0
utopia-no-restarts,3.1887948513031006,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n5_i6_pp_ci_ce.cnf,0.0
minisat,3.270869016647339,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,0.0
utopia-no-inprocessing,3.381911039352417,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_7_4_9_exp.cnf,0.0
utopia,3.525447130203247,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n5_i6_pp_ci_ce.cnf,0.0
utopia,3.669929265975952,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n5_i6_pp.cnf,0.0
minisat,3.7084319591522217,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_12_2_4_all.cnf,0.0
utopia,3.7283990383148193,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_14_7_3_all.cnf,0.0
utopia-luby-restarts,3.8775930404663086,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_7_4_9_all.cnf,0.0
utopia-luby-restarts,306.4637079238892,../testfiles/competitions/2009/SAT09/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,0.0
utopia-no-restarts,31.80493402481079,../testfiles/competitions/2009/SAT09/CRAFTED/ramseycube/Q32inK11.cnf,0.0
utopia,31.80522894859314,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_11_3_4_exp.cnf,0.0
utopia,310.058051109314,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes6.cnf,0.0
utopia-luby-restarts,317.68887519836426,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n6_i7_pp_ci_ce.cnf,0.0
utopia-no-inprocessing,324.12938594818115,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n6_i7_pp_ci_ce.cnf,0.0
utopia,325.3765273094177,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/fbcolors/em_7_4_9_fbc.cnf,0.0
utopia-no-inprocessing,33.21397876739502,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g8.cnf,0.0
minisat,341.0661811828613,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g10.cnf,0.0
utopia,35.959009647369385,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n8_i8_pp.cnf,0.0
minisat,35.999589681625366,../testfiles/competitions/2009/SAT09/CRAFTED/ramseycube/Q32inK10.cnf,0.0
utopia-no-restarts,351.17636489868164,../testfiles/competitions/2009/SAT09/CRAFTED/modcircuits/mod3block_3vars_9gates_restr.cnf,0.0
utopia-luby-restarts,354.8632822036743,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g1.cnf,0.0
utopia-luby-restarts,378.886910200119,../testfiles/competitions/2009/SAT09/CRAFTED/sgi/new-difficult-21-168-19-90.cnf,0.0
utopia,38.73720288276672,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes1.cnf,0.0
utopia,38.96880912780762,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_7_4_8_all.cnf,0.0
utopia-luby-restarts,380.9974389076233,../testfiles/competitions/2009/SAT09/CRAFTED/sgi/new-difficult-24-193-22-70.cnf,0.0
minisat,385.1363260746002,../testfiles/competitions/2009/SAT09/CRAFTED/sgi/new-difficult-21-168-19-90.cnf,0.0
minisat,39.02695083618164,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_7_4_8_all.cnf,0.0
utopia,398.4485802650452,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_9_3_5_exp.cnf,0.0
utopia-no-inprocessing,4.001111030578613,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_14_7_3_all.cnf,0.0
minisat,4.056232213973999,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_8_4_5_exp.cnf,0.0
utopia-no-inprocessing,4.554791212081909,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n6_i7_pp.cnf,0.0
minisat,4.610121965408325,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,0.0
utopia-no-restarts,4.976194858551025,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_7_3_6_all.cnf,0.0
minisat,400.2991411685944,../testfiles/competitions/2009/SAT09/CRAFTED/ramseycube/Q3inK12.cnf,0.0
utopia,406.85319995880127,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g10.cnf,0.0
minisat,406.9343738555908,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g4.cnf,0.0
utopia-no-restarts,407.9258110523224,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_12_2_4_all.cnf,0.0
utopia,409.04363489151,../testfiles/competitions/2009/SAT09/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,0.0
utopia-luby-restarts,41.29750609397888,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n7_i7_pp.cnf,0.0
utopia-luby-restarts,429.1796247959137,../testfiles/competitions/2009/SAT09/CRAFTED/modcircuits/mod4block_2vars_8gates_u2.cnf,0.0
utopia-no-inprocessing,43.53268027305603,../testfiles/competitions/2009/SAT09/CRAFTED/modcircuits/mod3block_3vars_9gates_restr.cnf,0.0
utopia-luby-restarts,43.54083704948425,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_7_4_8_exp.cnf,0.0
utopia,430.4073798656464,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes4.cnf,0.0
utopia,447.8501687049866,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n6_i7_pp_ci_ce.cnf,0.0
minisat,448.1941809654236,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/sat/sgen1-sat-180-100.cnf,0.0
utopia-luby-restarts,45.86057806015015,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_12_2_4_exp.cnf,0.0
utopia-no-inprocessing,456.9348669052124,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes4.cnf,0.0
utopia,47.748207330703735,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g8.cnf,0.0
utopia-no-restarts,497.0264708995819,../testfiles/competitions/2009/SAT09/CRAFTED/sgi/new-difficult-22-173-20-80.cnf,0.0
utopia,5.094394207000732,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_7_4_9_exp.cnf,0.0
utopia-luby-restarts,5.368114233016968,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n5_i6_pp.cnf,0.0
utopia-no-inprocessing,5.524032115936279,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_7_4_9_all.cnf,0.0
utopia-no-inprocessing,5.813840866088867,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n6_i6_pp.cnf,0.0
utopia,5.839974880218506,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n6_i6_pp.cnf,0.0
utopia,5.966158151626587,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_7_3_6_exp.cnf,0.0
utopia,50.58280110359192,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n7_i8_pp.cnf,0.0
utopia-no-inprocessing,506.8967912197113,../testfiles/competitions/2009/SAT09/CRAFTED/sgi/new-difficult-21-168-19-90.cnf,0.0
utopia,51.56264114379883,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_12_2_4_all.cnf,0.0
utopia,512.0586647987366,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n8_i9_pp.cnf,0.0
minisat,52.67961502075195,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n8_i8_pp.cnf,0.0
utopia-luby-restarts,55.83309984207153,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n7_i8_pp.cnf,0.0
minisat,56.82656407356262,../testfiles/competitions/2009/SAT09/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,0.0
utopia-no-restarts,565.8235890865326,../testfiles/competitions/2009/SAT09/CRAFTED/modcircuits/mod4block_2vars_8gates_u2.cnf,0.0
utopia,57.2894389629364,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,0.0
utopia-luby-restarts,572.2707939147949,../testfiles/competitions/2009/SAT09/CRAFTED/sgi/new-difficult-22-173-20-80.cnf,0.0
utopia,574.1401369571686,../testfiles/competitions/2009/SAT09/CRAFTED/sgi/new-difficult-21-168-19-90.cnf,0.0
utopia,6.258854866027832,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_7_4_9_all.cnf,0.0
minisat,6.276797771453857,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n7_i8_pp.cnf,0.0
utopia-luby-restarts,6.304222822189331,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_7_4_9_exp.cnf,0.0
minisat,6.485270023345947,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,0.0
utopia-luby-restarts,6.6174070835113525,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_7_3_6_all.cnf,0.0
minisat,6.722079992294312,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/compact/em_7_4_9_cmp.cnf,0.0
utopia-no-inprocessing,6.849685192108154,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_7_4_8_all.cnf,0.0
utopia-luby-restarts,60.627846002578735,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,0.0
utopia,607.9683587551117,../testfiles/competitions/2009/SAT09/CRAFTED/sgi/new-difficult-22-173-20-80.cnf,0.0
utopia-no-inprocessing,617.5568561553955,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes6.cnf,0.0
utopia-no-restarts,62.0117301940918,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n6_i6_pp_ci_ce.cnf,0.0
utopia,62.60553693771362,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,0.0
utopia,62.875837087631226,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-61-100.cnf,0.0
utopia-no-restarts,621.6610298156738,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/compact/em_7_4_9_cmp.cnf,0.0
utopia-no-inprocessing,63.402897119522095,../testfiles/competitions/2009/SAT09/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,0.0
utopia-no-restarts,63.926194190979004,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_11_3_4_exp.cnf,0.0
utopia-no-inprocessing,64.22257208824158,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-61-100.cnf,0.0
minisat,66.08874893188477,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,0.0
utopia-no-inprocessing,66.58501410484314,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n7_i8_pp.cnf,0.0
utopia,66.99907517433167,../testfiles/competitions/2009/SAT09/CRAFTED/sgi/new-difficult-24-193-22-70.cnf,0.0
utopia-no-inprocessing,68.61486411094666,../testfiles/competitions/2009/SAT09/CRAFTED/sgi/new-difficult-24-193-22-70.cnf,0.0
minisat,68.89478611946106,../testfiles/competitions/2009/SAT09/CRAFTED/sgi/new-difficult-22-173-20-80.cnf,0.0
utopia,709.1304428577423,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g1.cnf,0.0
utopia-luby-restarts,716.270339012146,../testfiles/competitions/2009/SAT09/CRAFTED/sgi/new-difficult-20-152-18-95.cnf,0.0
utopia,72.84321784973145,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/sat/sgen1-sat-160-100.cnf,0.0
utopia-luby-restarts,73.51037788391113,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_11_3_4_exp.cnf,0.0
utopia-luby-restarts,758.6730439662933,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n8_i9_pp.cnf,0.0
utopia-no-inprocessing,76.53113317489624,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_8_4_5_exp.cnf,0.0
utopia,78.40887975692749,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/compact/em_7_4_9_cmp.cnf,0.0
minisat,780.2825510501862,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/fbcolors/em_7_3_6_fbc.cnf,0.0
minisat,780.9686012268066,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,0.0
minisat,786.5377631187439,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes9.cnf,0.0
utopia-luby-restarts,8.038652896881104,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_12_2_4_all.cnf,0.0
utopia-no-inprocessing,8.771944761276245,../testfiles/competitions/2009/SAT09/CRAFTED/ramseycube/Q3inK12.cnf,0.0
utopia-luby-restarts,8.877628087997437,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n7_i7_pp_ci_ce.cnf,0.0
minisat,8.908882141113281,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_11_3_4_exp.cnf,0.0
utopia,8.947240829467773,../testfiles/competitions/2009/SAT09/CRAFTED/ramseycube/Q3inK12.cnf,0.0
utopia-no-restarts,81.0766088962555,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g8.cnf,0.0
utopia-luby-restarts,81.29138112068176,../testfiles/competitions/2009/SAT09/CRAFTED/modcircuits/mod3block_3vars_9gates_restr.cnf,0.0
utopia-luby-restarts,84.74197316169739,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,0.0
minisat,85.802973985672,../testfiles/competitions/2009/SAT09/CRAFTED/ramseycube/Q32inK11.cnf,0.0
utopia,87.9964861869812,../testfiles/competitions/2009/SAT09/CRAFTED/modcircuits/mod3block_3vars_9gates_restr.cnf,0.0
utopia-no-restarts,877.1073999404907,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_7_4_8_all.cnf,0.0
utopia-luby-restarts,894.3757729530334,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g10.cnf,0.0
minisat,9.025915145874023,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n7_i7_pp_ci_ce.cnf,0.0
minisat,9.090725183486938,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_7_4_8_exp.cnf,0.0
utopia-no-restarts,9.305622100830078,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n6_i6_pp.cnf,0.0
utopia-no-inprocessing,9.490699052810669,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_12_2_4_all.cnf,0.0
utopia-luby-restarts,90.18864583969116,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_9_3_5_exp.cnf,0.0
utopia-no-restarts,91.50009322166443,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/explicit/em_12_2_4_exp.cnf,0.0
utopia-no-restarts,94.04312300682068,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,0.0
utopia-luby-restarts,95.37213611602785,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-61-100.cnf,0.0
utopia-no-restarts,95.93534803390503,../testfiles/competitions/2009/SAT09/CRAFTED/parity-games/instance_n6_i7_pp_ci_ce.cnf,0.0
minisat,95.98095202445984,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes1.cnf,0.0
utopia-no-inprocessing,96.41743898391724,../testfiles/competitions/2009/SAT09/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,0.0
utopia-luby-restarts,97.44046878814696,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/fbcolors/em_7_4_9_fbc.cnf,0.0
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-103-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-145-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-127-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-109-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-151-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-133-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-73-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-97-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-115-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-139-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-121-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/unsat/sgen1-unsat-85-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/sat/sgen1-sat-250-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/sat/sgen1-sat-240-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/sat/sgen1-sat-280-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/sat/sgen1-sat-290-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/sat/sgen1-sat-220-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/sat/sgen1-sat-230-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/sat/sgen1-sat-300-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/sat/sgen1-sat-260-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/sat/sgen1-sat-270-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/sat/sgen1-sat-180-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/sat/sgen1-sat-200-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,inf
utopia,inf,../testfiles/competitions/2009/SAT09/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,inf
